timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1729816167463,2457,Formulario-textbox-157-1,200,OK,Usuarios 1-159,text,true,,3436,116,970,970,https://demoqa.com/text-box,2457,0,1088
1729816166597,3324,Formulario-textbox-13,200,OK,Usuarios 1-12,text,true,,3827,398,968,968,https://demoqa.com/text-box,565,0,296
1729816166597,565,Formulario-textbox-13-0,301,Moved Permanently,Usuarios 1-12,text,true,,391,282,968,968,http://demoqa.com/text-box,565,0,296
1729816167162,2759,Formulario-textbox-13-1,200,OK,Usuarios 1-12,text,true,,3436,116,968,968,https://demoqa.com/text-box,2759,0,1389
1729816166624,3297,Formulario-textbox-65,200,OK,Usuarios 1-67,text,true,,3827,399,967,967,https://demoqa.com/text-box,538,0,269
1729816166624,538,Formulario-textbox-65-0,301,Moved Permanently,Usuarios 1-67,text,true,,391,283,967,967,http://demoqa.com/text-box,538,0,269
1729816166812,3109,Formulario-textbox-133,200,OK,Usuarios 1-133,text,true,,3827,404,967,967,https://demoqa.com/text-box,591,0,233
1729816167162,2759,Formulario-textbox-65-1,200,OK,Usuarios 1-67,text,true,,3436,116,967,967,https://demoqa.com/text-box,2759,0,1391
1729816166812,591,Formulario-textbox-133-0,301,Moved Permanently,Usuarios 1-133,text,true,,391,288,967,967,http://demoqa.com/text-box,591,0,233
1729816167403,2518,Formulario-textbox-133-1,200,OK,Usuarios 1-133,text,true,,3436,116,967,967,https://demoqa.com/text-box,2518,0,1149
1729816166662,3260,Formulario-textbox-80,200,OK,Usuarios 1-79,text,true,,3827,404,965,965,https://demoqa.com/text-box,530,0,233
1729816166662,530,Formulario-textbox-80-0,301,Moved Permanently,Usuarios 1-79,text,true,,391,288,965,965,http://demoqa.com/text-box,530,0,233
1729816167193,2729,Formulario-textbox-80-1,200,OK,Usuarios 1-79,text,true,,3436,116,965,965,https://demoqa.com/text-box,2729,0,1357
1729816166724,3198,Formulario-textbox-101,200,OK,Usuarios 1-102,text,true,,3827,404,964,964,https://demoqa.com/text-box,552,0,242
1729816166724,552,Formulario-textbox-101-0,301,Moved Permanently,Usuarios 1-102,text,true,,391,288,964,964,http://demoqa.com/text-box,552,0,242
1729816167276,2646,Formulario-textbox-101-1,200,OK,Usuarios 1-102,text,true,,3436,116,964,964,https://demoqa.com/text-box,2646,0,1277
1729816166659,3263,Formulario-textbox-77,200,OK,Usuarios 1-78,text,true,,3827,397,964,964,https://demoqa.com/text-box,532,0,236
1729816166659,532,Formulario-textbox-77-0,301,Moved Permanently,Usuarios 1-78,text,true,,391,281,964,964,http://demoqa.com/text-box,532,0,236
1729816167191,2731,Formulario-textbox-77-1,200,OK,Usuarios 1-78,text,true,,3436,116,964,964,https://demoqa.com/text-box,2731,0,1361
1729816166914,3319,Formulario-textbox-168,200,OK,Usuarios 1-172,text,true,,3827,396,962,962,https://demoqa.com/text-box,645,0,280
